at1,at2,at3,at4,at5,at6,at7,at8,at9,at10,at11,at12,at13,at14,at15,at16,at17,at18,at19,at20,at21,at22,at23,at24,at25,at26,at27,at28,at29,at30,at31,at32,at33,at34,at35,at36,at37,at38,at39,at40,at41,at42,at43,at44,at45,at46,at47,at48,at49,at50,at51,at52,at53,at54,at55,at56,at57,at58,at59,at60,at61,at62,at63,class
0,0.075195,0,0.11231,0,0.032227,0.003906,0,0.003906,0.040039,0,0,0.038086,0,0,0,0.10449,0,0.02832,0.026367,0,0,0.0625,0.042969,0.010742,0.005859,0.000977,0,0,0.02832,0.007812,0,0.084961,0,0.007812,0,0.019531,0,0.007812,0.070312,0.016602,0.003906,0.020508,0,0.008789,0,0.037109,0,0.003906,0,0,0,0.0625,0.000977,0,0,0,0.000977,0.030273,0,0,0,0,0,77
0.015625,0.087891,0.003906,0.044922,0,0.037109,0.030273,0,0,0.021484,0,0,0.038086,0,0,0,0.098633,0.018555,0.017578,0.02832,0,0,0.048828,0.004883,0.03125,0,0.014648,0,0,0.047852,0.004883,0,0.001953,0,0.019531,0,0,0.005859,0.056641,0.060547,0.004883,0,0.049805,0,0.039062,0,0.06543,0,0.003906,0,0,0,0.012695,0.004883,0,0,0.019531,0,0.038086,0,0,0,0,0.022461,77
0,0.048828,0,0.089844,0,0.041016,0.010742,0,0.016602,0.03125,0.000977,0,0.040039,0,0,0,0.14844,0,0.040039,0.03125,0,0,0.027344,0.032227,0.025391,0,0.001953,0,0.007812,0.041992,0.013672,0,0.015625,0,0.007812,0,0.000977,0,0.030273,0.095703,0.000977,0.005859,0.020508,0,0.017578,0,0.03418,0,0.010742,0.001953,0,0,0.040039,0.004883,0,0,0.00293,0,0.056641,0,0,0.000977,0,0.00293,77
0,0.070312,0,0.089844,0,0.053711,0.003906,0,0.009766,0.032227,0.001953,0,0.053711,0,0,0,0.13477,0.001953,0.036133,0.041016,0,0,0.042969,0.032227,0.009766,0.005859,0,0,0.003906,0.045898,0.013672,0,0.022461,0,0.007812,0,0.006836,0,0.006836,0.075195,0.008789,0.003906,0.010742,0,0.009766,0,0.048828,0,0.001953,0.000977,0,0,0.041016,0.004883,0,0,0.001953,0.005859,0.049805,0,0,0.006836,0,0.001953,77
0.001953,0.09082,0.000977,0.071289,0,0.004883,0.015625,0,0,0.020508,0,0,0.02832,0,0,0,0.13379,0.00293,0.043945,0.037109,0,0,0.02832,0.060547,0.023438,0,0,0,0,0.046875,0.003906,0,0.013672,0,0.012695,0,0.003906,0,0.047852,0.089844,0.004883,0,0.010742,0,0.024414,0,0.038086,0,0,0,0,0,0.073242,0.004883,0,0,0.007812,0.00293,0.045898,0,0,0,0,0.003906,77
0,0.069336,0,0.088867,0,0.041016,0.007812,0.000977,0.007812,0.022461,0,0,0.049805,0,0,0,0.12012,0.003906,0.047852,0.03125,0,0,0.040039,0.050781,0.013672,0.00293,0,0,0,0.041992,0.000977,0,0.050781,0,0.006836,0,0.005859,0,0.012695,0.072266,0.001953,0.007812,0.003906,0,0.020508,0,0.020508,0,0.009766,0,0,0,0.070312,0.003906,0,0,0.000977,0.00293,0.06543,0,0,0,0,0.001953,77
0,0.057617,0,0.10254,0,0.000977,0.005859,0,0.004883,0.05957,0,0,0.014648,0,0,0,0.12305,0.001953,0.041992,0.009766,0,0,0.041992,0.049805,0.021484,0,0,0,0.00293,0.015625,0.025391,0,0.075195,0,0.001953,0,0.008789,0,0.013672,0.072266,0.006836,0,0.015625,0,0.021484,0,0.033203,0,0.009766,0,0,0,0.06543,0.017578,0,0,0.00293,0.005859,0.068359,0,0,0,0,0.000977,77
0.004883,0.09668,0.003906,0.035156,0,0.011719,0.008789,0.003906,0.009766,0.005859,0,0,0.041016,0,0,0,0.16602,0.000977,0.015625,0.041016,0,0,0.022461,0.020508,0.03418,0.003906,0.000977,0,0.012695,0.049805,0.022461,0,0.000977,0,0.017578,0,0.003906,0,0.044922,0.049805,0.000977,0,0.027344,0,0.017578,0,0.048828,0,0.016602,0,0,0,0.035156,0.010742,0,0,0.017578,0.011719,0.070312,0,0,0.000977,0,0.012695,77
0.001953,0.026367,0,0.083008,0,0.005859,0.004883,0,0,0.13965,0,0,0.008789,0,0,0,0.057617,0,0.038086,0.005859,0,0,0.011719,0.071289,0.007812,0.015625,0.004883,0,0.003906,0.017578,0.018555,0,0.082031,0,0.006836,0,0.037109,0,0.021484,0.072266,0.079102,0,0.020508,0,0,0,0.009766,0,0.004883,0,0,0,0.060547,0.016602,0,0,0,0.016602,0.036133,0.003906,0,0.006836,0,0.001953,77
0,0.076172,0.003906,0.066406,0,0.036133,0.00293,0.000977,0.013672,0.024414,0,0,0.045898,0,0,0,0.10547,0.004883,0.011719,0.017578,0,0,0.043945,0.03418,0.041992,0.000977,0.001953,0,0.000977,0.069336,0.013672,0,0.05957,0,0.006836,0,0.003906,0,0.032227,0.042969,0.003906,0.00293,0.011719,0,0.015625,0,0.033203,0,0.005859,0,0,0,0.0625,0.003906,0,0,0.003906,0.001953,0.079102,0,0,0.000977,0,0.011719,77
0.006836,0.063477,0.001953,0.047852,0,0.03418,0.011719,0,0.016602,0.058594,0,0,0.042969,0,0,0,0.12988,0.005859,0.016602,0.057617,0,0,0.020508,0.015625,0.066406,0,0.019531,0.001953,0.000977,0.045898,0.005859,0,0.006836,0,0.008789,0,0,0.001953,0.053711,0.046875,0.008789,0.003906,0.023438,0.00293,0.03418,0.001953,0.03418,0,0.004883,0,0,0,0.012695,0.006836,0,0,0.015625,0,0.039062,0,0,0,0,0.022461,77
0.009766,0.087891,0.000977,0.052734,0,0.023438,0.014648,0.004883,0.001953,0.030273,0,0,0.038086,0,0,0,0.1377,0.010742,0.012695,0.037109,0,0,0.056641,0.010742,0.061523,0,0.010742,0,0,0.0625,0.000977,0,0.010742,0,0.015625,0,0,0.000977,0.066406,0.045898,0.006836,0,0.041016,0,0.02832,0,0.058594,0,0.004883,0,0,0,0.004883,0.001953,0,0,0.00293,0,0.026367,0,0,0,0,0.018555,77
0,0.048828,0.001953,0.11816,0,0.005859,0.012695,0.000977,0.001953,0.064453,0,0,0.005859,0,0,0,0.072266,0.000977,0.035156,0.019531,0,0,0.057617,0.072266,0.025391,0.000977,0.008789,0,0.00293,0.021484,0.007812,0,0.02832,0,0.008789,0,0.00293,0.000977,0.071289,0.041016,0.049805,0,0.046875,0,0.021484,0,0.03125,0,0.003906,0,0,0,0.035156,0.003906,0,0,0.003906,0.005859,0.052734,0,0,0,0,0.005859,77
0.000977,0.037109,0,0.084961,0,0.001953,0,0,0,0.11231,0,0,0.005859,0,0,0,0.027344,0.004883,0.022461,0.009766,0,0,0.017578,0.051758,0.005859,0.017578,0.00293,0,0.000977,0.008789,0.019531,0,0.2373,0,0.000977,0,0.06543,0,0.007812,0.032227,0.068359,0,0.005859,0,0.00293,0,0.008789,0,0.012695,0,0,0,0.061523,0.006836,0,0,0.000977,0.010742,0.038086,0.003906,0,0.00293,0,0,77
0.036133,0.03125,0,0.05957,0,0,0.030273,0,0,0.058594,0,0,0.007812,0,0,0,0.047852,0.004883,0.036133,0.012695,0,0,0.02832,0.055664,0.027344,0.007812,0.039062,0,0.000977,0.027344,0.020508,0,0.025391,0.000977,0.005859,0,0.016602,0,0.10547,0.080078,0.032227,0,0.041016,0.000977,0.009766,0,0.029297,0,0.001953,0,0,0,0.045898,0.006836,0,0,0.003906,0.010742,0.027344,0,0,0,0,0.023438,77
0,0.018555,0,0.083984,0,0,0,0,0,0.038086,0.007812,0,0.004883,0,0.00293,0,0.046875,0,0.036133,0,0,0,0.00293,0.092773,0.000977,0.045898,0,0,0.00293,0.016602,0.029297,0,0.19922,0,0,0,0.083008,0,0.004883,0.025391,0.006836,0,0.007812,0,0,0,0.000977,0,0.004883,0,0,0,0.10938,0.007812,0,0,0,0.0625,0.03418,0.000977,0,0.021484,0,0,77
0.019531,0.044922,0.017578,0,0.009766,0.041992,0.012695,0.050781,0.03418,0,0,0,0.021484,0.001953,0,0,0.045898,0.000977,0,0.022461,0,0,0.067383,0,0.00293,0,0.038086,0.000977,0.029297,0.020508,0.032227,0,0,0.029297,0.022461,0,0,0.047852,0.012695,0.005859,0,0.000977,0.03125,0.03418,0.03125,0.044922,0.033203,0.000977,0.008789,0.019531,0,0.00293,0,0,0.00293,0,0.019531,0,0.004883,0,0,0,0.086914,0.043945,78
0.042969,0.054688,0.011719,0.008789,0.001953,0.055664,0.024414,0.02832,0.023438,0.009766,0,0,0.040039,0.019531,0,0,0.041016,0.003906,0.006836,0.041016,0,0,0.078125,0,0.006836,0,0.036133,0.001953,0.008789,0.033203,0.015625,0,0,0.026367,0.013672,0,0,0.038086,0.025391,0.017578,0.001953,0.003906,0.037109,0.037109,0.051758,0.020508,0.033203,0,0.004883,0.000977,0,0,0.00293,0.004883,0.003906,0,0.030273,0,0.011719,0,0,0,0.009766,0.029297,78
0.013672,0.050781,0.011719,0.00293,0.005859,0.032227,0.016602,0.035156,0.022461,0.005859,0,0,0.035156,0.012695,0,0,0.058594,0.007812,0.001953,0.02832,0,0,0.066406,0.005859,0.012695,0,0.02832,0.005859,0.006836,0.03125,0.00293,0,0,0.026367,0.02832,0,0,0.033203,0.014648,0.025391,0.000977,0.010742,0.041992,0.041992,0.054688,0.027344,0.039062,0,0.014648,0.006836,0,0.006836,0,0.007812,0.003906,0,0.026367,0,0.007812,0,0,0,0.053711,0.025391,78
0.041016,0.038086,0.011719,0,0.03125,0.025391,0.018555,0.044922,0.0625,0.000977,0,0,0.009766,0.014648,0,0,0.041992,0,0.003906,0.035156,0,0.000977,0.10645,0,0,0,0.025391,0.004883,0.015625,0.013672,0.032227,0,0,0.048828,0.012695,0,0,0.064453,0.006836,0.006836,0,0,0.010742,0.056641,0.036133,0.029297,0.051758,0.007812,0.004883,0.000977,0,0,0,0.005859,0.045898,0,0.008789,0,0.006836,0,0,0,0.004883,0.010742,78
0.021484,0.030273,0.021484,0.000977,0.019531,0.012695,0.007812,0.049805,0.045898,0,0,0,0.025391,0.029297,0,0.009766,0.051758,0.000977,0,0.047852,0,0.009766,0.045898,0,0.001953,0,0.015625,0.005859,0.03125,0.017578,0.021484,0,0,0.03418,0.023438,0,0,0.030273,0.001953,0,0,0.009766,0.007812,0.035156,0.026367,0.051758,0.032227,0.00293,0.010742,0.056641,0,0.000977,0,0.007812,0.026367,0,0.004883,0,0.019531,0,0,0,0.069336,0.023438,78
0.015625,0.042969,0.017578,0,0.036133,0.043945,0.011719,0.058594,0.018555,0.000977,0.003906,0,0.030273,0.001953,0,0,0.043945,0.026367,0.016602,0.026367,0,0,0.05957,0,0.004883,0.000977,0.024414,0.011719,0,0.044922,0.004883,0,0,0.033203,0.020508,0,0,0.041992,0.004883,0.007812,0,0.000977,0.019531,0.079102,0.077148,0.030273,0.026367,0.000977,0.003906,0,0,0,0.000977,0.00293,0.026367,0,0.038086,0,0.00293,0,0,0,0.021484,0.013672,78
0.000977,0.040039,0.022461,0,0.047852,0.052734,0.009766,0.0625,0.027344,0,0,0,0.0625,0.026367,0,0,0.040039,0.006836,0.000977,0.022461,0,0.001953,0.070312,0,0.010742,0,0.010742,0.003906,0,0.045898,0.009766,0,0,0.044922,0.026367,0,0,0.044922,0.001953,0,0,0.004883,0.006836,0.014648,0.038086,0.039062,0.023438,0.015625,0.004883,0,0,0,0,0.001953,0.060547,0,0.017578,0,0.00293,0,0,0,0.066406,0.008789,78
0.004883,0.044922,0.02832,0.000977,0.057617,0.042969,0.010742,0.056641,0.048828,0.000977,0,0,0.049805,0.018555,0,0,0.029297,0.000977,0.000977,0.036133,0,0,0.063477,0,0.001953,0,0,0.007812,0.015625,0.041992,0.003906,0,0,0.032227,0.033203,0,0,0.03418,0,0.005859,0,0.004883,0.001953,0.011719,0.055664,0.045898,0.011719,0.023438,0.006836,0,0,0,0,0.003906,0.05957,0,0.033203,0,0.000977,0,0,0,0.066406,0.000977,78
0.005859,0.048828,0.018555,0.000977,0.036133,0.077148,0.021484,0.071289,0.019531,0.001953,0,0,0.057617,0.007812,0,0,0.032227,0.010742,0.006836,0.038086,0,0,0.064453,0,0.001953,0,0.006836,0.013672,0,0.041992,0.00293,0,0,0.054688,0.027344,0,0,0.048828,0.003906,0.005859,0,0.001953,0.012695,0.026367,0.049805,0.030273,0.021484,0.003906,0.004883,0,0,0,0,0,0.030273,0,0.016602,0,0.000977,0,0,0,0.054688,0.018555,78
0.011719,0.025391,0.017578,0.000977,0.016602,0.038086,0.026367,0.042969,0.032227,0.000977,0,0,0.027344,0.03418,0,0,0.026367,0.018555,0.004883,0.025391,0,0.006836,0.075195,0,0.001953,0,0.038086,0.008789,0.008789,0.029297,0.018555,0.00293,0,0.035156,0.021484,0,0,0.043945,0.004883,0.004883,0.000977,0.000977,0.008789,0.051758,0.06543,0.044922,0.042969,0.005859,0.011719,0.009766,0,0.000977,0,0.005859,0.004883,0,0.007812,0,0.009766,0,0,0,0.051758,0.025391,78
0.038086,0.024414,0.007812,0,0.011719,0.000977,0.018555,0.049805,0.074219,0.000977,0,0,0.001953,0.001953,0,0,0.043945,0,0.009766,0.066406,0,0.023438,0.038086,0,0.001953,0,0.066406,0,0.048828,0.013672,0.025391,0,0,0.018555,0.013672,0,0,0.020508,0.013672,0.009766,0.003906,0,0.030273,0.094727,0.012695,0.004883,0.048828,0,0.00293,0.072266,0,0,0,0.009766,0.003906,0,0.003906,0,0.032227,0,0,0,0,0.035156,78
0.038086,0.046875,0.015625,0.006836,0.004883,0.066406,0.026367,0.024414,0.018555,0.005859,0,0,0.026367,0.004883,0,0,0.030273,0.001953,0.003906,0.033203,0,0,0.079102,0,0.015625,0,0.068359,0.001953,0.000977,0.030273,0.001953,0,0,0.015625,0.015625,0,0,0.035156,0.049805,0.013672,0.011719,0.000977,0.03125,0.056641,0.071289,0.006836,0.051758,0,0.003906,0,0,0,0.001953,0.000977,0,0,0.020508,0,0.009766,0,0,0,0.007812,0.041992,78
0.021484,0.045898,0.013672,0,0.004883,0.041992,0.017578,0.033203,0.047852,0.00293,0,0,0.025391,0.046875,0,0.004883,0.041992,0.00293,0.000977,0.041016,0,0.000977,0.085938,0.00293,0.008789,0,0.03418,0.007812,0.010742,0.033203,0.022461,0,0,0.020508,0.016602,0,0,0.032227,0.017578,0.017578,0,0.004883,0.017578,0.050781,0.047852,0.020508,0.027344,0,0.009766,0.004883,0,0,0,0.003906,0.001953,0,0.015625,0,0.015625,0,0,0,0.051758,0.022461,78
0.021484,0.073242,0.005859,0.003906,0.003906,0.041992,0.019531,0.041992,0.016602,0.00293,0,0,0.032227,0.000977,0,0,0.10156,0.001953,0.003906,0.033203,0,0,0.079102,0.005859,0.004883,0,0.05957,0,0.007812,0.027344,0.015625,0,0,0.025391,0.013672,0,0,0.018555,0.026367,0.022461,0.00293,0,0.049805,0.047852,0.039062,0.008789,0.057617,0,0.00293,0.001953,0,0,0.003906,0.001953,0,0,0.013672,0.000977,0.00293,0,0,0.000977,0.003906,0.048828,78
0.019531,0.070312,0.018555,0,0.021484,0.033203,0.012695,0.058594,0.037109,0.000977,0,0,0.045898,0.022461,0,0,0.06543,0.006836,0.000977,0.043945,0,0,0.085938,0,0.006836,0,0.004883,0.009766,0.014648,0.035156,0.020508,0,0,0.037109,0.027344,0,0,0.03418,0.003906,0,0,0.009766,0.003906,0.018555,0.039062,0.018555,0.02832,0,0.006836,0,0,0,0,0,0.006836,0,0.016602,0,0.008789,0,0,0,0.078125,0.026367,78
0.019531,0.040039,0.018555,0,0.021484,0.027344,0.012695,0.056641,0.0625,0.000977,0,0,0.017578,0.032227,0,0,0.030273,0,0.003906,0.052734,0,0.011719,0.052734,0,0.00293,0,0.015625,0.000977,0.026367,0.025391,0.032227,0,0,0.030273,0.025391,0,0,0.037109,0.003906,0.020508,0,0.00293,0.008789,0.048828,0.033203,0.041992,0.038086,0.009766,0.009766,0.043945,0,0,0,0.001953,0.015625,0,0.019531,0,0.018555,0,0,0,0.010742,0.014648,78
0,0.00293,0,0,0,0.004883,0,0,0.001953,0,0.12793,0,0.00293,0.035156,0.007812,0.004883,0,0,0.005859,0,0,0.083008,0,0.010742,0,0.063477,0,0,0.018555,0.00293,0.027344,0.026367,0,0,0,0,0.007812,0,0,0.000977,0,0.011719,0,0,0.000977,0,0,0,0.037109,0.025391,0.13672,0.029297,0.011719,0.03125,0,0.054688,0,0.05957,0.007812,0.001953,0,0.10742,0.048828,0,79
0,0.00293,0,0.005859,0,0.010742,0,0,0.036133,0.00293,0.089844,0,0.000977,0.066406,0.039062,0,0,0.000977,0.054688,0.003906,0,0.052734,0.000977,0.019531,0.000977,0.10449,0,0,0.009766,0.00293,0.006836,0.000977,0.014648,0,0.000977,0,0.040039,0,0,0.006836,0,0.000977,0,0,0.003906,0,0,0,0.02832,0.016602,0.1709,0.000977,0.020508,0.02832,0,0.013672,0,0.012695,0.011719,0.00293,0,0.09668,0.015625,0,79
0,0.00293,0,0.000977,0,0.003906,0,0,0.004883,0,0.082031,0,0.001953,0.041016,0.021484,0,0,0,0.013672,0.001953,0,0.021484,0.003906,0.020508,0,0.11035,0,0,0.007812,0.006836,0.004883,0.032227,0.001953,0,0,0,0.018555,0,0,0.008789,0,0.001953,0,0,0.004883,0,0,0,0.041016,0.007812,0.17383,0.038086,0.010742,0.029297,0,0.10059,0,0.019531,0.013672,0.008789,0,0.10645,0.03125,0,79
0,0.001953,0,0.001953,0,0.003906,0,0,0.009766,0.000977,0.089844,0,0,0.044922,0.061523,0,0.000977,0,0.020508,0,0,0.024414,0.006836,0.021484,0,0.053711,0,0,0.003906,0.000977,0.010742,0.015625,0.000977,0,0,0.001953,0.009766,0,0,0.00293,0,0.000977,0,0,0.020508,0,0.001953,0,0.029297,0.007812,0.17969,0.043945,0.013672,0.036133,0,0.11523,0,0.016602,0.005859,0.010742,0,0.10352,0.024414,0,79
0,0,0,0,0,0,0,0,0.003906,0,0.081055,0,0.005859,0.025391,0.048828,0.009766,0,0,0.000977,0,0,0.036133,0.005859,0.008789,0,0.063477,0,0,0.00293,0.000977,0.005859,0.032227,0,0,0,0,0.016602,0,0,0,0,0.008789,0,0,0,0,0,0,0.037109,0.009766,0.17578,0.047852,0.010742,0.013672,0,0.12988,0,0.030273,0.006836,0.024414,0,0.092773,0.063477,0,79
0,0.004883,0,0.004883,0,0,0,0,0.005859,0,0.086914,0,0.001953,0.039062,0.026367,0.003906,0.000977,0,0.02832,0,0,0.03418,0.00293,0.014648,0.000977,0.087891,0,0,0.006836,0.000977,0.011719,0.035156,0,0,0,0,0.019531,0,0,0.010742,0,0.009766,0,0,0,0,0.001953,0,0.038086,0.012695,0.13867,0.038086,0.016602,0.029297,0,0.14746,0.000977,0.018555,0.008789,0.009766,0,0.078125,0.022461,0,79
0,0.003906,0,0,0,0.00293,0,0,0.000977,0,0.10449,0,0.006836,0.018555,0.033203,0.005859,0,0,0.015625,0,0,0.018555,0.005859,0.027344,0,0.11621,0,0,0.004883,0.000977,0.013672,0.030273,0,0,0.000977,0.003906,0.017578,0,0,0,0,0.008789,0,0,0.000977,0,0,0,0.040039,0.013672,0.11035,0.041016,0.012695,0.040039,0,0.13574,0,0.021484,0.001953,0.020508,0,0.076172,0.043945,0,79
0,0.000977,0,0.001953,0,0.014648,0.000977,0,0.006836,0,0.092773,0,0.003906,0.047852,0,0,0,0,0.005859,0,0,0.052734,0.006836,0.019531,0.000977,0.10156,0,0,0.027344,0.004883,0.041016,0.014648,0,0,0,0.000977,0.005859,0,0,0.00293,0,0.007812,0,0,0.007812,0,0.000977,0,0.03418,0.024414,0.1416,0.032227,0.007812,0.044922,0,0.055664,0,0.021484,0.00293,0.00293,0,0.12305,0.037109,0,79
0.000977,0.00293,0,0.014648,0,0.00293,0.007812,0,0.024414,0,0.11719,0,0,0.066406,0,0,0.001953,0,0.074219,0.001953,0,0.048828,0.008789,0.019531,0,0.053711,0,0,0.029297,0.001953,0.042969,0,0,0,0,0,0.008789,0.00293,0.004883,0.024414,0,0.000977,0,0,0.005859,0,0.005859,0,0.018555,0.051758,0.12402,0,0.02832,0.080078,0,0.003906,0.003906,0.033203,0.022461,0.001953,0,0.049805,0.005859,0.001953,79
0,0,0,0.008789,0,0.015625,0.001953,0,0.02832,0.007812,0.11523,0,0.00293,0.063477,0.003906,0,0,0,0.069336,0.000977,0,0.029297,0.003906,0.008789,0.001953,0.083008,0,0,0.016602,0.006836,0.032227,0.000977,0.008789,0,0.001953,0,0.009766,0,0,0.018555,0,0,0,0,0.005859,0,0,0,0.040039,0.020508,0.14844,0,0.015625,0.074219,0,0.003906,0,0.013672,0.021484,0.000977,0,0.085938,0.027344,0.000977,79
0,0.003906,0,0.004883,0,0,0,0,0.001953,0,0.057617,0,0.006836,0.003906,0.004883,0.013672,0.00293,0,0.021484,0.000977,0.016602,0.027344,0.016602,0.02832,0,0.041992,0,0,0.020508,0.003906,0.052734,0.078125,0,0,0.000977,0.046875,0.000977,0,0,0.000977,0,0.015625,0,0,0.016602,0,0.003906,0,0.026367,0.008789,0.10254,0.016602,0.007812,0.081055,0,0.1582,0,0.020508,0.010742,0,0.009766,0.056641,0.005859,0,79
0,0.000977,0,0.007812,0,0.005859,0.005859,0,0.010742,0.001953,0.084961,0,0,0.079102,0.030273,0,0.000977,0.000977,0.075195,0.003906,0,0.03418,0.001953,0.033203,0.003906,0.072266,0,0,0.007812,0.001953,0.010742,0,0.004883,0,0,0,0.023438,0,0,0.040039,0,0,0,0,0.007812,0,0.008789,0,0.022461,0.008789,0.15039,0,0.041992,0.050781,0,0.020508,0.000977,0.025391,0.016602,0.006836,0,0.083008,0.012695,0,79
0,0.00293,0,0.00293,0,0.011719,0,0,0.009766,0.001953,0.094727,0,0.00293,0.032227,0.005859,0,0.000977,0,0.041016,0,0,0.066406,0.000977,0.022461,0.000977,0.078125,0,0,0.010742,0.001953,0.018555,0.008789,0.007812,0,0.000977,0,0.013672,0,0,0.006836,0,0.003906,0,0,0.001953,0,0,0,0.027344,0.018555,0.16211,0.010742,0.032227,0.042969,0,0.06543,0.000977,0.041016,0.016602,0.003906,0,0.10352,0.023438,0,79
0,0,0,0.000977,0,0.00293,0,0,0.004883,0,0.10547,0,0,0.027344,0.010742,0.006836,0,0,0.004883,0,0,0.10059,0.000977,0.021484,0,0.054688,0,0,0.015625,0.00293,0.009766,0.066406,0.00293,0,0,0.009766,0.00293,0,0,0,0,0.008789,0,0,0,0,0.000977,0,0.03418,0.025391,0.12402,0.042969,0.019531,0.021484,0,0.12402,0,0.033203,0.005859,0.000977,0,0.0625,0.043945,0,79
0,0.001953,0,0.001953,0,0.001953,0,0,0.003906,0,0.095703,0,0.001953,0.022461,0.012695,0.008789,0,0,0.018555,0,0,0.043945,0.000977,0.026367,0,0.075195,0,0,0.00293,0.000977,0.015625,0.055664,0,0,0,0,0.008789,0,0,0.001953,0,0.014648,0,0,0.00293,0,0,0,0.021484,0.014648,0.14453,0.041016,0.014648,0.021484,0,0.13672,0,0.042969,0.001953,0.003906,0,0.10645,0.030273,0,79
0,0.00293,0,0,0,0,0,0,0,0,0.06543,0,0.003906,0.005859,0.074219,0.033203,0.000977,0,0,0,0.020508,0.036133,0.000977,0.004883,0,0.017578,0,0,0.011719,0.000977,0.009766,0.12891,0,0,0,0.05957,0.001953,0,0,0,0,0.055664,0,0,0,0,0,0,0.020508,0.012695,0.17676,0.014648,0.001953,0.001953,0,0.11914,0,0.022461,0.00293,0.006836,0.019531,0.057617,0.007812,0,79
0,0.001953,0.033203,0.00293,0.051758,0,0,0.024414,0,0,0.006836,0.008789,0.021484,0.001953,0,0.007812,0,0,0.004883,0.027344,0.017578,0.025391,0,0.000977,0.00293,0.000977,0,0.030273,0.013672,0.023438,0.00293,0.11035,0,0.016602,0.025391,0.082031,0.00293,0.001953,0,0.004883,0,0.02832,0,0.00293,0,0.042969,0.008789,0.12305,0.012695,0.015625,0.012695,0.012695,0.004883,0.000977,0.083008,0.030273,0.000977,0.00293,0.014648,0,0.041992,0,0.001953,0.00293,80
0.018555,0,0.036133,0,0.052734,0,0.011719,0.020508,0.000977,0,0.014648,0.033203,0.013672,0.011719,0,0.006836,0,0.003906,0.001953,0.013672,0.017578,0.027344,0,0.000977,0.007812,0.000977,0.008789,0.030273,0.021484,0.029297,0.019531,0.064453,0,0.019531,0.023438,0.051758,0,0.009766,0.009766,0.003906,0,0.022461,0.011719,0.001953,0.00293,0.017578,0.019531,0.074219,0.014648,0.017578,0.021484,0.019531,0.00293,0.005859,0.038086,0.025391,0.009766,0.00293,0.021484,0,0.037109,0.006836,0.00293,0.036133,80
0,0,0.020508,0.000977,0.048828,0,0.00293,0.054688,0,0.00293,0.013672,0.067383,0.010742,0.003906,0,0.003906,0,0,0.004883,0.023438,0.007812,0.027344,0,0,0,0.008789,0.000977,0.024414,0.014648,0.016602,0.004883,0.083984,0,0.005859,0.020508,0.056641,0,0.005859,0,0,0,0.014648,0.001953,0.000977,0.000977,0.016602,0.014648,0.11621,0.009766,0.015625,0.024414,0.014648,0.000977,0.006836,0.098633,0.041992,0.000977,0.001953,0.02832,0,0.038086,0.004883,0.000977,0.008789,80
0,0.004883,0.016602,0,0.081055,0,0.004883,0.052734,0.005859,0,0.00293,0.036133,0.009766,0.015625,0,0.007812,0.006836,0.00293,0.000977,0.024414,0.025391,0.015625,0.03418,0,0,0,0.000977,0.017578,0.058594,0.016602,0.032227,0.022461,0,0.023438,0.023438,0.001953,0,0.014648,0,0,0,0.021484,0,0.007812,0.023438,0.041992,0.023438,0.057617,0.012695,0.022461,0.000977,0.009766,0,0.005859,0.17578,0.000977,0.005859,0,0.006836,0,0.010742,0,0.011719,0,80
0.005859,0,0.011719,0.000977,0.074219,0,0.020508,0.039062,0,0,0.016602,0,0.015625,0.000977,0.001953,0.004883,0.000977,0.010742,0.016602,0.018555,0.014648,0.012695,0.007812,0,0.003906,0.004883,0,0.02832,0.022461,0.011719,0.014648,0.040039,0,0.033203,0.012695,0.020508,0.000977,0.050781,0.001953,0.006836,0,0.020508,0.005859,0.003906,0.004883,0.097656,0.027344,0.03125,0.000977,0.033203,0.02832,0.010742,0.001953,0.016602,0.033203,0.027344,0.02832,0,0.017578,0,0.05957,0.004883,0,0.018555,80
0.003906,0.007812,0.018555,0.000977,0.071289,0,0.00293,0.032227,0,0.001953,0.018555,0.019531,0.020508,0.005859,0.000977,0.007812,0.001953,0.009766,0.003906,0.011719,0.024414,0.037109,0.004883,0.003906,0.005859,0.004883,0,0.037109,0.020508,0.020508,0.016602,0.052734,0,0.025391,0.026367,0.048828,0,0.017578,0.003906,0.001953,0,0.020508,0.00293,0,0.005859,0.048828,0.016602,0.054688,0.017578,0.015625,0.011719,0.021484,0.005859,0.010742,0.073242,0.010742,0.007812,0.003906,0.014648,0,0.025391,0.014648,0.00293,0.021484,80
0.012695,0.000977,0.035156,0.000977,0.041016,0,0.003906,0.023438,0.000977,0.00293,0.012695,0.010742,0.006836,0.004883,0,0.006836,0,0,0.007812,0.03418,0.023438,0.027344,0,0,0.001953,0.011719,0.003906,0.029297,0.009766,0.027344,0.001953,0.068359,0,0.042969,0.025391,0.054688,0,0.012695,0,0,0,0.022461,0.000977,0.006836,0,0.037109,0.005859,0.073242,0.014648,0.016602,0.025391,0.023438,0.003906,0.004883,0.077148,0.039062,0,0.000977,0.020508,0.000977,0.037109,0.011719,0.003906,0.026367,80
